Company Name,IDBB,CRI Company ID,Exchange Country,Domicile Country,Bloomberg Industry Code,Bloomberg Industry,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20
Hoteles City Express SAB de CV,16563811,131874,Mexico,Mexico,10004,Consumer Cyclical,12.32995253,14.50922204,15.86566968,17.22139247,30.1633141,46.37557271,70.23966649,48.33257648,38.64583064,29.46507901,25.49739677,21.76861186,19.19431499
Fibra Shop Portafolios Inmobiliarios SAPI de CV,36039880,133660,Mexico,Mexico,10008,Financial,3.745089431,7.261934889,12.45330923,21.70156363,50.49175354,116.0958841,249.2388616,179.2438351,127.8274246,90.83448243,78.91327494,70.32509767,63.85458094
Controladora Vuela Cia de Aviacion SAB de CV,19944397,163161,Mexico,Mexico,10004,Consumer Cyclical,71.48627902,101.7042848,125.3029144,156.8018393,296.0159201,478.6824894,766.4556707,547.4995092,452.2262927,348.0502351,300.6493206,258.2773212,226.6246271
Concentradora Fibra Danhos SA de CV,36348431,163285,Mexico,Mexico,10008,Financial,0.059325111,0.107587239,0.166145856,0.256228729,0.563328355,1.2021395,2.382849661,1.555268116,1.039590763,0.688307111,0.542622967,0.474872886,0.393043508
Grupo Lala SAB de CV,219890,163332,Mexico,Mexico,10005,Consumer Non-Cyclical,20.98195183,22.68952287,26.76653604,29.02528225,52.17856684,91.09773051,155.8010835,120.6476721,94.08095798,73.34907709,65.42245495,58.0094655,53.07519958
Prologis Property Mexico SA de CV,37690291,164656,Mexico,Mexico,10008,Financial,0.347213086,0.589188357,0.883167057,1.336959595,2.851468655,6.05704986,12.02389512,8.2072831,5.521547081,3.673341382,3.039124644,2.61241287,2.271039374
Grupo Hotelero Santa Fe SAB de CV,37468726,165334,Mexico,Mexico,10004,Consumer Cyclical,9.448788906,12.24093975,14.03898505,16.51853164,31.85804127,53.11241905,86.36086524,63.05593683,55.46925971,47.0660162,46.07762306,44.66488852,39.73327016
Concentradora Hipotecaria SAPI de CV,41963120,190153,Mexico,Mexico,10008,Financial,1.215581797,2.307686664,3.718897721,5.838064622,12.82880576,28.07831804,57.25421764,39.46762846,26.81156847,17.76231121,14.73273787,12.43554064,10.61849728
Grupo Rotoplas SAB de CV,28679501,190458,Mexico,Mexico,10014,Utilities,8.264348034,10.95168637,13.04914077,15.79797837,29.79699587,54.41010846,94.55292371,80.87204812,66.97603943,55.05245496,48.4383283,43.42432257,39.5366889
Fibra MTY SAPI de CV,42581762,190476,Mexico,Mexico,10008,Financial,0.358313668,0.934958584,1.057054231,1.289945302,1.836365682,2.852826314,3.711792542,1.689839653,0.96953698,0.696087304,0.746414751,0.684571293,0.648608884
Unifin Financiera SAB de CV,7703675,191577,Mexico,Mexico,10008,Financial,9.5705653,18.57122088,31.22243209,53.87358272,124.7551587,295.3931976,640.75832,493.7588688,372.6992429,272.0652702,227.7885775,190.8981325,160.8717735
Grupo GICSA SAB de CV,41220988,191651,Mexico,Mexico,10008,Financial,4.617187617,7.327227939,11.44236606,18.65140313,43.26794556,99.26403464,212.084608,154.1714887,110.4686447,76.11652365,65.30304266,57.34273139,50.78655073
FIBRA HD Servicios SC,45272674,191694,Mexico,Mexico,10008,Financial,0.096928297,0.201395627,0.356590452,0.650018716,1.713511338,4.104149304,8.702411108,6.990228435,5.432170277,3.857377332,3.431171771,3.114859819,2.891571184
Nemak SAB de CV,1414460,191936,Mexico,Mexico,10004,Consumer Cyclical,34.5226281,39.88198977,43.15950897,47.50735364,85.7840544,134.2997402,208.812525,142.8542917,114.5896955,88.04002908,75.30270148,63.86843974,55.29660208
Elementia SAB de CV,15880631,192028,Mexico,Mexico,10011,Industrial,17.94524769,24.48081289,31.85834163,41.38908305,83.73950927,154.4570145,272.0167965,213.807223,177.4821675,144.7925014,131.8182942,117.9913117,107.3415878
RLH Properties SAB de CV,47250407,192421,Mexico,Mexico,10008,Financial,0.044771556,0.090155378,0.134993319,0.203540984,0.436260842,0.92914361,1.845704122,1.246108832,0.821377756,0.537743295,0.447843234,0.381934054,0.3321944
Corpovael SA de CV,41200545,192968,Mexico,Mexico,10008,Financial,2.230221813,5.23836428,10.7709809,22.64437882,68.94795435,213.153033,611.8634115,602.1276342,589.8025444,574.8611405,628.6095259,643.3517281,630.6338606
Telesites SAB de CV,45106111,193124,Mexico,Mexico,10011,Industrial,15.2625686,16.58167303,18.11240988,20.03483454,37.58649003,71.16397491,136.8633195,120.3074436,108.4131253,93.4735652,90.0697319,83.94367766,78.36882129
La Comer SAB de CV,46419021,193243,Mexico,Mexico,10004,Consumer Cyclical,0.285130942,0.294505072,0.279356231,0.268089148,0.40542772,0.55334467,0.738721942,0.444922568,0.310486627,0.209023342,0.160173701,0.124839069,0.097605293
Servicios Corporativos Javer SAB de CV,17314473,193304,Mexico,Mexico,10004,Consumer Cyclical,14.65541403,8.121719612,9.508726649,11.13528558,20.89082097,33.3692201,52.78027146,37.25119309,30.82646553,24.1150501,21.33271137,18.42447135,16.23608391
Vinte Viviendas Integrales SAB de CV,24338906,194616,Mexico,Mexico,10004,Consumer Cyclical,0.237760872,0.397104196,0.598816059,0.868140109,1.870900108,3.240092085,5.257013736,3.755142785,2.999756574,2.338846187,2.161963294,1.922178279,1.723617667
NFD SA de CV,51562302,194833,Mexico,Mexico,10008,Financial,0.192093921,0.415360467,0.704911164,1.196396729,2.623996975,5.831781092,12.07081186,8.130185604,5.578424681,3.855801922,3.316796742,2.862839936,2.630870851
Becle SAB de CV,45086558,196216,Mexico,Mexico,10005,Consumer Non-Cyclical,0.120830011,0.154860787,0.220487805,0.303479531,0.641414443,1.221367199,2.171317896,1.808597449,1.444953647,1.160607143,1.051972531,0.94846203,0.88175595
Banco del Bajio SA,364231,196948,Mexico,Mexico,10008,Financial,9.36106372,17.73196239,28.90453791,47.73016845,109.0148143,250.1959399,532.1916301,394.3706304,291.9470719,213.8473085,191.231449,174.4647208,156.1448461
Vista Oil & Gas SAB de CV,53990219,197420,Mexico,Mexico,10007,Energy,31.75605145,45.42803514,55.82927132,68.04123889,125.0617062,224.0066833,375.4621894,307.256486,250.6760656,199.6514239,169.6584062,148.3678001,132.2589908
Grupo Traxion SAB de CV,54586865,197663,Mexico,Mexico,10011,Industrial,6.900499146,10.33498927,13.55541697,18.02262173,35.6149247,65.82363717,114.4879624,88.49536027,70.7371432,56.65042523,50.80694218,45.38326359,41.62605794
GMexico Transportes SAB de CV,54301910,198035,Mexico,Mexico,10011,Industrial,2.90229051,4.006778374,5.375601417,6.827381093,13.38791182,24.32632815,42.32378002,32.87326361,26.55587921,21.30369368,19.08476124,17.3531272,16.13237064
Banco Santander Mexico SA Institucion de Banca Multiple Grupo Financiero Santand,13722668,198740,Mexico,Mexico,10008,Financial,10.17330804,15.89726919,22.85717495,34.46191865,73.9625054,158.2228872,314.9868235,217.638651,147.7805472,99.83560249,82.30760393,70.53026693,61.57979971
CFE Capital S de RL de CV,57808000,198812,Mexico,Mexico,10008,Financial,1.33E-07,1.37E-07,2.31E-07,3.11E-07,6.54E-07,1.27E-06,2.68E-06,1.87E-06,1.37E-06,1.08E-06,7.75E-07,6.42E-07,5.67E-07
Regional SAB de CV,60086699,199262,Mexico,Mexico,10008,Financial,2.482779535,5.007759262,8.089708572,12.65821361,27.29747557,58.97552824,117.4206942,80.4809015,54.37311599,36.22545576,29.95923393,25.36542638,22.33029888
Grupo Nagoin SA de CV,59382274,199676,Mexico,Mexico,10008,Financial,1.14E-05,6.92E-05,0.000119632,0.000172352,0.000389904,0.000755612,0.001225037,0.000732273,0.000392027,0.00021764,0.000121017,7.68E-05,4.61E-05
Self Storage Management S de RL de CV,60392893,200007,Mexico,Mexico,10008,Financial,2.370505449,4.425500718,6.088048674,8.984509561,18.26085602,38.52919792,76.90710424,51.17041542,36.41975889,25.62220427,20.32767869,17.46063957,15.03560578
Intercorp Financial Services Inc,12105541,89397,Peru,Peru,10008,Financial,2.745917904,2.987180973,3.784343896,4.581754079,8.296885167,15.62728233,28.84521768,23.5485156,17.89478156,13.66825911,11.4423854,9.803740453,8.3590312
Southern Copper Corp/Peru,1414503,89569,Peru,Peru,10002,Basic Materials,0.003894488,10.53890679,10.78793853,11.06372589,16.66156841,27.27705106,45.42250673,40.01586351,33.3611397,27.15927329,23.93454603,21.27673341,19.05034223
Engie Energia Peru SA,1415822,89581,Peru,Peru,10014,Utilities,0.559047452,0.68092488,0.664999248,0.649450191,1.036530041,1.67601693,2.701429242,2.467306588,2.172790035,1.885127528,1.723815183,1.577483942,1.431093234
Pesquera Exalmar SAA,14394657,89598,Peru,Peru,10005,Consumer Non-Cyclical,106.733404,12.31440279,10.89608686,11.19755483,20.30825738,31.17557124,51.91032142,43.599482,39.91343905,34.70666649,31.04362201,28.31049223,25.10010441
Empresa Siderurgica del Peru SAA,1501982,89636,Peru,Peru,10002,Basic Materials,10.89320658,12.66273549,11.88058803,11.80512536,17.4624116,29.46986652,50.49184208,46.55740346,40.34958328,34.03734008,31.11835723,27.7931741,24.54672369
Banco BBVA Peru SA,154135,89669,Peru,Peru,10008,Financial,3.089391977,4.078597705,4.64326804,5.993296322,10.40876727,19.20016422,34.12815202,27.34618056,20.72890985,15.66587521,12.83132504,10.80593471,9.251447907
Banco de Credito del Peru,154137,89671,Peru,Peru,10008,Financial,1.535724805,1.699259937,1.85653573,2.311181394,4.189554468,7.967234522,14.17622892,11.68144745,8.785935028,6.745383982,5.667279252,4.808448149,4.035640827
Scotiabank Peru SAA,154144,89675,Peru,Peru,10008,Financial,2.816177841,2.944066788,3.30720502,3.762054006,6.613282119,12.00075043,21.71664181,17.52526388,13.44907539,10.15571906,8.470796478,7.17014953,6.113433656
Union Andina de Cementos SAA,154149,89680,Peru,Peru,10011,Industrial,20.42242903,22.00364025,22.53456067,22.89519887,36.58210215,60.01727489,96.16752002,87.1467227,76.93473999,67.05346141,61.32292745,56.23027528,52.27759613
Union de Cervecerias Peruanas Backus y Johnston SAA,154152,89683,Peru,Peru,10005,Consumer Non-Cyclical,0.06531508,0.091523076,0.083994574,0.075851988,0.144682208,0.243563802,0.404807578,0.34006289,0.315308684,0.289270988,0.286273512,0.280101373,0.260813839
Cerveceria San Juan SA,154154,89684,Peru,Peru,10005,Consumer Non-Cyclical,0.025627025,4.550314286,2.827635854,2.74065752,6.256256431,8.780157145,11.60861136,10.85256573,10.9198298,8.668560913,7.750179603,7.489910778,6.736194321
Cia de Minas Buenaventura SAA,154157,89686,Peru,Peru,10002,Basic Materials,6.955386313,6.170264944,5.33445807,4.601770721,6.568584274,10.80893511,18.53685676,16.8131206,14.57087288,12.50153903,11.26499794,9.994291267,9.033850227
Telefonica del Peru SAA,154172,89697,Peru,Peru,10003,Communications,54.94913332,63.621702,70.96278266,77.5696815,128.3900041,214.6813746,353.048279,330.4067756,297.1720634,258.116682,238.2516444,216.2768186,195.8289606
Nexa Resources Atacocha SAA,154182,89706,Peru,Peru,10002,Basic Materials,208.401485,139.0775691,66.29009547,118.6727197,256.9814894,256.3346778,406.9190576,546.5655423,445.5284901,289.8803431,296.3679914,290.8624605,233.9126613
Nexa Resources Peru SAA,154184,89707,Peru,Peru,10002,Basic Materials,17.09575354,17.99433922,17.70620151,16.71714316,23.90113054,36.96258949,59.19011928,50.60845933,41.37686622,33.64717016,29.47053715,25.83229159,22.63455692
Fabrica Nacional de Acumuladores ETNA SA,154213,89732,Peru,Peru,10011,Industrial,1.92E-07,11.31381296,12.17730467,12.63490165,19.83819661,31.16158264,50.24023502,45.0507842,38.56525959,32.46537359,28.42145002,25.36701999,22.7350764
Empresa Regional de Servico Publico de Electricidad Electronorte Medio SA,154225,89742,Peru,Peru,10014,Utilities,8.601590266,9.001392183,8.788284711,8.772821566,13.44481467,20.80857952,32.2367024,28.60205817,24.12355011,20.87429134,18.78988903,17.06629487,15.27825227
Banco Internacional del Peru SAA Interbank,154245,89756,Peru,Peru,10008,Financial,3.375310791,6.309914719,8.089754454,9.583089373,17.32150081,32.76981412,58.12479213,48.48945807,37.26634342,28.63983519,25.03965141,21.38360027,18.74948996
Rimac Seguros y Reaseguros,154293,89799,Peru,Peru,10008,Financial,3.931353836,5.037472155,6.542910328,8.186217878,14.40178412,27.42103876,49.49641439,39.94491161,30.54015561,23.27272436,19.51269972,16.57001864,14.1797376
Cia Minera San Ignacio de Morococha SAA,154294,89800,Peru,Peru,10002,Basic Materials,166.9445359,263.8567356,351.2187729,504.669781,1100.459324,2579.598412,5289.784658,6802.374267,7783.033549,8250.158976,8538.942108,8598.001642,8582.020777
Sociedad Minera el Brocal SAA,154300,89805,Peru,Peru,10002,Basic Materials,51.04785114,11.34092286,12.49194919,13.27723742,20.75672741,33.33790599,57.43262291,50.05701466,41.85644463,34.29668549,29.14132572,25.55952275,22.91811832
Volcan Cia Minera SAA,154314,89816,Peru,Peru,10002,Basic Materials,179.8572503,180.1042675,177.8568823,181.8699495,293.2466127,475.2561592,763.281841,695.9431437,585.557733,487.4622108,444.3150477,413.9970276,379.5009661
Ferreycorp SAA,159043,90560,Peru,Peru,10011,Industrial,11.96748483,14.02808543,13.53987525,13.12338647,21.00461631,33.52476305,52.86785827,48.12927466,42.22265468,35.90590168,32.67597953,29.48968057,27.18665512
Minsur SA,159739,90705,Peru,Peru,10002,Basic Materials,18.83510623,19.74589295,18.83292159,18.17857978,26.09882437,42.16382388,71.71566796,66.08839657,57.09603791,49.48314818,45.00676273,40.18339826,36.52888672
Leche Gloria SA,163202,90714,Peru,Peru,10005,Consumer Non-Cyclical,36.6132537,10.88267896,10.80510147,8.849287112,16.54888137,24.91441849,40.94714974,33.89885046,32.4771878,28.67754032,27.0551156,24.96677646,23.40159618
Alicorp SAA,171209,90898,Peru,Peru,10005,Consumer Non-Cyclical,7.772576058,7.315230137,6.545301942,7.029874391,12.77528325,19.52987804,30.27690828,26.6316233,24.97093579,22.17622198,19.74216632,18.1951869,17.24461227
Enel Generacion Peru SAA,197367,91219,Peru,Peru,10007,Energy,0.111114135,0.078990831,0.0624966,0.049328086,0.060166489,0.075631046,0.094189667,0.066863632,0.046060963,0.031382958,0.021891564,0.015987916,0.011056673
Luz del Sur SAA,197368,91220,Peru,Peru,10014,Utilities,2.036410879,2.338022362,2.251909002,2.037359876,2.394336364,2.513180567,2.470697408,1.126231429,0.476403803,0.365139048,0.296477557,0.246249312,0.210405717
Enel Distribucion Peru SAA,197383,91228,Peru,Peru,10014,Utilities,0.284846104,0.461776444,0.493893379,0.589235575,0.953252416,1.644538811,2.757752996,2.678065889,2.564667554,2.262866008,2.330848449,2.053786773,1.828773392
Empresa Agroindustrial Pomalca SAA,219480,91360,Peru,Peru,10005,Consumer Non-Cyclical,214.5909172,209.0394712,140.6525095,151.5272004,270.7500601,377.7963713,631.5233571,542.8477048,492.4616876,471.7971922,430.3959215,396.5191031,358.2113366
Cartavio SAA,219529,91368,Peru,Peru,10005,Consumer Non-Cyclical,7.565668335,9.81623806,10.14804819,8.506248791,15.40174669,22.8529353,37.49245898,31.71390894,29.22727482,25.54983331,24.77834137,21.9794862,21.22770536
Casa Grande SAA,219531,91370,Peru,Peru,10005,Consumer Non-Cyclical,19.20038241,19.98177239,17.29473236,17.44976203,28.15264156,42.63158714,67.8628941,56.91377386,53.36521282,47.82560295,44.63417684,40.84395696,37.98533635
Grana y Montero SAA,219588,91385,Peru,Peru,10006,Diversified,59.77229025,59.95920905,60.23125079,62.15620103,98.29862998,158.642983,255.5441471,233.1008184,207.2925433,181.3594403,167.8163194,154.5283736,141.6684755
Corp Aceros Arequipa SA,219824,91410,Peru,Peru,10002,Basic Materials,1.40417486,1.515858677,1.54918157,1.647354382,2.792889928,5.339951529,10.36286268,9.996559792,8.940806537,7.755922867,7.213234132,6.618908953,5.937296528
Corp Lindley SA,219892,91427,Peru,Peru,10005,Consumer Non-Cyclical,42.08924964,12.41344789,10.77986797,11.24238354,20.55714862,31.82679353,52.21651229,43.35854558,40.10595104,35.28293027,32.18796243,27.46228146,26.02452201
Corp Cervesur SA,333013,91532,Peru,Peru,10006,Diversified,42.11041829,11.31901728,12.19283513,12.64603687,20.05564539,31.52808126,51.11793077,45.20875899,38.41090228,32.60222192,28.44905802,25.33890399,22.70946903
Austral Group SAA,384241,91658,Peru,Peru,10005,Consumer Non-Cyclical,63.35423732,47.68450775,35.39011225,32.8055115,51.02463132,71.44311117,108.6023384,88.77571662,80.12716414,65.55389689,60.69772186,52.15908133,48.75066729
Sociedad Minera Corona SA,384277,91666,Peru,Peru,10002,Basic Materials,1.058559546,1.023773916,0.933434678,0.811883861,1.055715744,1.513515302,2.265636523,1.753344818,1.308827945,1.003661341,0.89519453,0.791220728,0.715849286
Cementos Pacasmayo SAA,384513,91702,Peru,Peru,10011,Industrial,0.596738346,0.516353389,0.550115907,0.576184116,0.910308567,1.505485284,2.459928061,2.263470078,2.000399564,1.789538338,1.567763991,1.411237281,1.308876796
Motores Diesel Andinos SA,384760,91718,Peru,Peru,10004,Consumer Cyclical,1.273295608,11.34590655,12.22272961,12.68654626,20.07505034,31.47109056,51.15040216,45.16276919,38.81475902,32.6971101,28.59910256,25.1441001,22.69854735
Sociedad Minera Cerro Verde SAA,7022586,91733,Peru,Peru,10002,Basic Materials,1.780540468,2.07233612,2.029114495,1.939647324,2.921709736,4.610065954,7.50665398,6.576054168,5.289208877,4.393230333,3.973099592,3.561476964,3.217376497
Bolsa de Valores de Lima SAA,8575743,91903,Peru,Peru,10008,Financial,0.001620215,0.003247617,0.005904029,0.006540476,0.009653781,0.016453254,0.031756603,0.028850491,0.025138558,0.018843076,0.013598723,0.010942692,0.010507067
Refineria La Pampilla SAA Relapasa,8628600,91905,Peru,Peru,10007,Energy,112.4639281,135.3354777,150.0787503,160.2217651,251.5949653,398.8780489,630.4673327,567.7008686,491.9351943,415.8112415,381.6429376,350.4763653,314.622928
Cia Minera Poderosa SA,9161371,91945,Peru,Peru,10002,Basic Materials,5.488728584,5.473882286,5.811304743,5.918842579,8.657593303,13.87523288,22.68384881,18.97198756,14.89024921,11.79812126,10.19036563,8.935983193,7.984769279
Andino Investment Holding SAA,24059652,128395,Peru,Peru,10005,Consumer Non-Cyclical,23.25352454,6.983101703,7.666129739,3.626734152,7.911176423,7.106302631,12.84044425,6.611235135,7.010782634,3.988693167,3.778189703,2.228060478,2.10937218
InRetail Peru Corp,32576685,130393,Peru,Peru,10004,Consumer Cyclical,3.801764666,4.958097033,5.546369554,6.055384841,9.547272297,15.43506607,23.62258298,21.49446002,18.77565901,16.62585534,14.58370964,14.44805558,13.38452845
Siderurgica Venezolana Sivensa SACA,136133,89502,Venezuela,Venezuela,10002,Basic Materials,432.6374771,546.0102027,680.633596,711.0581285,628.0389223,528.8330042,417.7392757,481.0106051,541.8654468,538.3994803,572.7207025,538.8017619,574.8864887
Envases Venezolanos SA,158267,90011,Venezuela,Venezuela,10011,Industrial,4.362222967,80.21986092,69.341881,41.12642473,40.75490265,38.64566648,41.50364933,45.1688316,56.82443585,64.02932937,59.61861831,56.60227725,52.95773752
Banco Provincial SA,158268,90012,Venezuela,Venezuela,10008,Financial,56.08907954,20.35603609,25.18871168,29.44384213,38.85513701,46.41110084,55.93382333,53.70357373,60.3731098,63.13725069,59.70729351,55.05035808,48.86987717
